ID,Mode,Ephemerality,gender,age_1,Stimulus,ClickCount,FirstClick,LastClick,PageSubmit,RecommendationFollowed
2677,PermanentVisual,0,2,39,brownies,2,4.438,17.445,19.438,0
2678,PermanentVisual,0,2,39,hotel,1,24.269,24.269,31.668,1
2679,PermanentVisual,0,2,39,shampoo,2,33.048,34.337,39.253,0
2680,PermanentVisual,0,2,39,toaster,3,49.225,65.255,67.142,0
2681,Auditory,1,2,34,brownies,1,13.394,13.394,14.42,0
2682,Auditory,1,2,34,hotel,1,5.713,5.713,7.494,1
2683,Auditory,1,2,34,shampoo,1,44.149,44.149,45.257,0
2684,Auditory,1,2,34,toaster,4,78.774,81.835,82.326,0
2685,Auditory,1,2,52,brownies,1,18.056,18.056,21.201,0
2686,Auditory,1,2,52,hotel,1,8.9,8.9,17.966,0
2687,Auditory,1,2,52,shampoo,1,9.174,9.174,11.257,1
2688,Auditory,1,2,52,toaster,1,10.364,10.364,13.141,1
2689,PermanentVisual,0,1,39,brownies,1,3.766,3.766,6.558,0
2690,PermanentVisual,0,1,39,hotel,1,16.939,16.939,20.395,0
2691,PermanentVisual,0,1,39,shampoo,1,5.907,5.907,10.584,0
2692,PermanentVisual,0,1,39,toaster,1,9.917,9.917,16.214,0
2693,DisappearingVisual,1,2,66,brownies,1,18.406,18.406,21.023,0
2694,DisappearingVisual,1,2,66,hotel,1,32.183,32.183,36.729,0
2695,DisappearingVisual,1,2,66,shampoo,1,15.918,15.918,20.342,0
2696,DisappearingVisual,1,2,66,toaster,1,51.223,51.223,53.928,0
2697,DisappearingVisual,1,1,27,brownies,1,4.762,4.762,6.812,0
2698,DisappearingVisual,1,1,27,hotel,5,8.492,16.05,16.518,0
2699,DisappearingVisual,1,1,27,shampoo,6,12.785,18.481,20.151,0
2700,DisappearingVisual,1,1,27,toaster,4,8.866,13.302,14.84,0
2701,DisappearingVisual,1,2,44,brownies,1,7.381,7.381,9.686,0
2702,DisappearingVisual,1,2,44,hotel,2,8.281,11.085,12.429,1
2703,DisappearingVisual,1,2,44,shampoo,1,15.949,15.949,17.909,0
2704,DisappearingVisual,1,2,44,toaster,1,41.359,41.359,43.356,0
2705,PermanentVisual,0,1,30,brownies,2,2.096,2.423,3.715,0
2706,PermanentVisual,0,1,30,hotel,4,3.34,5.79,9.214,1
2707,PermanentVisual,0,1,30,shampoo,1,1.276,1.276,2.278,1
2708,PermanentVisual,0,1,30,toaster,2,7.373,8.541,9.8,1
2709,PermanentVisual,0,1,21,brownies,1,1.225,1.225,2.178,1
2710,PermanentVisual,0,1,21,hotel,0,0,0,1.068,1
2711,PermanentVisual,0,1,21,shampoo,1,2.302,2.302,3.571,0
2712,PermanentVisual,0,1,21,toaster,0,0,0,4.434,0
2713,DisappearingVisual,1,2,45,brownies,1,5.3,5.3,8.562,0
2714,DisappearingVisual,1,2,45,hotel,1,9.162,9.162,10.939,0
2715,DisappearingVisual,1,2,45,shampoo,1,9.569,9.569,11.901,0
2716,DisappearingVisual,1,2,45,toaster,3,16.831,18.847,22.344,0
2717,DisappearingVisual,1,1,48,brownies,1,4.923,4.923,5.652,1
2718,DisappearingVisual,1,1,48,hotel,3,5.793,7.441,8.204,1
2719,DisappearingVisual,1,1,48,shampoo,2,5.461,19.948,22.016,0
2720,DisappearingVisual,1,1,48,toaster,30,1.366,37.177,37.899,0
2721,Auditory,1,1,57,brownies,1,5.205,5.205,6.508,0
2722,Auditory,1,1,57,hotel,2,18.933,20.093,22.622,0
2723,Auditory,1,1,57,shampoo,1,8.564,8.564,9.774,0
2724,Auditory,1,1,57,toaster,1,21.664,21.664,22.751,0
2725,Auditory,1,2,36,brownies,1,27.955,27.955,29.141,1
2726,Auditory,1,2,36,hotel,1,7.634,7.634,9.524,0
2727,Auditory,1,2,36,shampoo,1,5.591,5.591,7.121,0
2728,Auditory,1,2,36,toaster,1,6.363,6.363,8.688,1
2729,Auditory,1,1,24,brownies,2,5.098,5.946,6.312,1
2730,Auditory,1,1,24,hotel,2,3.737,4.447,6.065,0
2731,Auditory,1,1,24,shampoo,1,2.228,2.228,3.653,1
2732,Auditory,1,1,24,toaster,1,5.135,5.135,6.099,1
2733,DisappearingVisual,1,2,28,brownies,1,16.54,16.54,18.78,0
2734,DisappearingVisual,1,2,28,hotel,9,3.878,54.416,55.727,1
2735,DisappearingVisual,1,2,28,shampoo,1,30.693,30.693,32.362,0
2736,DisappearingVisual,1,2,28,toaster,3,12.461,16.494,18.077,1
2737,DisappearingVisual,1,2,35,brownies,2,2.289,2.697,5.799,1
2738,DisappearingVisual,1,2,35,hotel,1,1.833,1.833,3.895,1
2739,DisappearingVisual,1,2,35,shampoo,1,1.318,1.318,2.18,1
2740,DisappearingVisual,1,2,35,toaster,3,3.111,5.343,5.661,1
2741,DisappearingVisual,1,1,22,brownies,1,5.503,5.503,7.116,1
2742,DisappearingVisual,1,1,22,hotel,3,5.773,8.092,9.36,0
2743,DisappearingVisual,1,1,22,shampoo,1,6.085,6.085,7.495,0
2744,DisappearingVisual,1,1,22,toaster,4,4.065,6.851,9.95,1
2745,Auditory,1,1,21,brownies,1,2.58,2.58,3.485,1
2746,Auditory,1,1,21,hotel,1,2.799,2.799,4.08,1
2747,Auditory,1,1,21,shampoo,2,2.192,3.299,4.183,1
2748,Auditory,1,1,21,toaster,1,2.9,2.9,4.318,1
2749,PermanentVisual,0,1,29,brownies,1,2.182,2.182,4.37,1
2750,PermanentVisual,0,1,29,hotel,1,3.089,3.089,5.086,1
2751,PermanentVisual,0,1,29,shampoo,1,2.213,2.213,3.431,1
2752,PermanentVisual,0,1,29,toaster,2,1.934,2.79,4.184,1
2753,Auditory,1,2,25,brownies,2,1.941,6.881,8.013,0
2754,Auditory,1,2,25,hotel,1,1.99,1.99,3.9,1
2755,Auditory,1,2,25,shampoo,1,3.369,3.369,5.876,0
2756,Auditory,1,2,25,toaster,2,3.147,5.425,6.759,0
2757,Auditory,1,1,25,brownies,2,13.198,14.822,19.285,0
2758,Auditory,1,1,25,hotel,2,10.105,15.721,18.073,1
2759,Auditory,1,1,25,shampoo,1,7.307,7.307,9.156,0
2760,Auditory,1,1,25,toaster,2,6.575,7.559,8.798,0
2761,DisappearingVisual,1,1,42,brownies,1,8.336,8.336,10.724,0
2762,DisappearingVisual,1,1,42,hotel,3,9.646,18.022,19.43,0
2763,DisappearingVisual,1,1,42,shampoo,1,14.429,14.429,16.368,0
2764,DisappearingVisual,1,1,42,toaster,5,7.746,12.901,14.18,0
2765,DisappearingVisual,1,1,64,brownies,1,3.156,3.156,6.788,1
2766,DisappearingVisual,1,1,64,hotel,2,5.379,7.399,9.116,1
2767,DisappearingVisual,1,1,64,shampoo,1,3.191,3.191,8.895,1
2768,DisappearingVisual,1,1,64,toaster,7,2.626,12.966,14.577,1
2769,Auditory,1,2,41,brownies,1,13.587,13.587,15.32,1
2770,Auditory,1,2,41,hotel,1,22.325,22.325,23.716,0
2771,Auditory,1,2,41,shampoo,1,25.626,25.626,27.068,0
2772,Auditory,1,2,41,toaster,1,21.415,21.415,23.135,1
2773,Auditory,1,1,51,brownies,1,5.67,5.67,8.043,1
2774,Auditory,1,1,51,hotel,3,2.118,32.675,34.78,0
2775,Auditory,1,1,51,shampoo,4,21.041,26.747,28.068,0
2776,Auditory,1,1,51,toaster,9,10.643,14.228,15.689,1
2777,PermanentVisual,0,2,34,brownies,1,5.16,5.16,6.17,1
2778,PermanentVisual,0,2,34,hotel,1,15.608,15.608,18.849,0
2779,PermanentVisual,0,2,34,shampoo,1,6.048,6.048,8.661,0
2780,PermanentVisual,0,2,34,toaster,1,24.85,24.85,26.925,1
2781,DisappearingVisual,1,2,53,brownies,1,16.018,16.018,22.665,0
2782,DisappearingVisual,1,2,53,hotel,1,16.638,16.638,23.343,0
2783,DisappearingVisual,1,2,53,shampoo,1,14.856,14.856,20.879,1
2784,DisappearingVisual,1,2,53,toaster,1,33.99,33.99,37.974,0
2785,Auditory,1,2,31,brownies,1,2.16,2.16,2.93,1
2786,Auditory,1,2,31,hotel,2,2.096,3.561,4.557,1
2787,Auditory,1,2,31,shampoo,1,1.491,1.491,2.46,1
2788,Auditory,1,2,31,toaster,1,2.708,2.708,4.758,1
2789,Auditory,1,1,25,brownies,2,0.483,1.214,1.678,1
2790,Auditory,1,1,25,hotel,0,0,0,2.1,1
2791,Auditory,1,1,25,shampoo,1,4.05,4.05,5.101,0
2792,Auditory,1,1,25,toaster,0,0,0,9.512,1
2793,PermanentVisual,0,2,42,brownies,1,21.944,21.944,23.538,0
2794,PermanentVisual,0,2,42,hotel,2,17.218,19.726,22.149,0
2795,PermanentVisual,0,2,42,shampoo,3,6.887,11.211,12.937,0
2796,PermanentVisual,0,2,42,toaster,1,22.179,22.179,26.8,0
2797,DisappearingVisual,1,2,21,brownies,1,9.567,9.567,11.857,1
2798,DisappearingVisual,1,2,21,hotel,1,5.799,5.799,19.57,0
2799,DisappearingVisual,1,2,21,shampoo,1,8.772,8.772,14.423,0
2800,DisappearingVisual,1,2,21,toaster,2,7.879,8.92,15.631,0
2801,Auditory,1,2,24,brownies,1,6.813,6.813,9.485,1
2802,Auditory,1,2,24,hotel,2,3.92,4.891,10.925,1
2803,Auditory,1,2,24,shampoo,2,9.17,12.336,15.386,1
2804,Auditory,1,2,24,toaster,2,2.63,4.729,22.929,1
2805,DisappearingVisual,1,1,49,brownies,1,19.263,19.263,20.915,0
2806,DisappearingVisual,1,1,49,hotel,1,20.374,20.374,26.045,0
2807,DisappearingVisual,1,1,49,shampoo,1,34.389,34.389,36.007,0
2808,DisappearingVisual,1,1,49,toaster,1,28.563,28.563,34.491,1
2809,PermanentVisual,0,1,43,brownies,2,13.119,14.358,20.432,0
2810,PermanentVisual,0,1,43,hotel,1,26.527,26.527,27.961,0
2811,PermanentVisual,0,1,43,shampoo,1,20.044,20.044,25.365,0
2812,PermanentVisual,0,1,43,toaster,1,26.891,26.891,29.171,0
2813,DisappearingVisual,1,1,23,brownies,1,3.028,3.028,5.818,1
2814,DisappearingVisual,1,1,23,hotel,2,3.337,4.909,7.133,1
2815,DisappearingVisual,1,1,23,shampoo,2,1.06,8.169,9.342,0
2816,DisappearingVisual,1,1,23,toaster,1,10.193,10.193,13.665,0
2817,DisappearingVisual,1,1,40,brownies,1,1.401,1.401,3.548,1
2818,DisappearingVisual,1,1,40,hotel,2,1.511,2.697,5.073,1
2819,DisappearingVisual,1,1,40,shampoo,1,1.146,1.146,2.364,1
2820,DisappearingVisual,1,1,40,toaster,3,3.062,4.948,6.565,1
2821,Auditory,1,2,43,brownies,1,7.678,7.678,8.638,0
2822,Auditory,1,2,43,hotel,3,6.151,10.394,15.215,1
2823,Auditory,1,2,43,shampoo,1,3.619,3.619,5.123,1
2824,Auditory,1,2,43,toaster,1,9.601,9.601,16.416,0
2825,DisappearingVisual,1,1,42,brownies,1,3.606,3.606,5.026,1
2826,DisappearingVisual,1,1,42,hotel,3,2.737,15.088,18.854,0
2827,DisappearingVisual,1,1,42,shampoo,1,5.461,5.461,7.21,0
2828,DisappearingVisual,1,1,42,toaster,1,8.363,8.363,10.762,1
2829,Auditory,1,2,33,brownies,1,3.276,3.276,12.968,0
2830,Auditory,1,2,33,hotel,2,1.609,14.477,19.369,0
2831,Auditory,1,2,33,shampoo,3,8.22,13.418,16.296,0
2832,Auditory,1,2,33,toaster,1,4.36,4.36,6.26,0
2833,DisappearingVisual,1,1,25,brownies,2,2.533,3.383,4.136,1
2834,DisappearingVisual,1,1,25,hotel,1,3.103,3.103,10.261,1
2835,DisappearingVisual,1,1,25,shampoo,1,1.461,1.461,2.155,1
2836,DisappearingVisual,1,1,25,toaster,2,0.898,2.594,7.222,1
2837,Auditory,1,2,59,brownies,1,12.58,12.58,14.358,0
2838,Auditory,1,2,59,hotel,1,16.086,16.086,24.993,0
2839,Auditory,1,2,59,shampoo,1,16.625,16.625,18.615,0
2840,Auditory,1,2,59,toaster,1,30.388,30.388,31.81,1
2841,DisappearingVisual,1,2,67,brownies,1,2.818,2.818,4.931,1
2842,DisappearingVisual,1,2,67,hotel,1,5.235,5.235,8.567,1
2843,DisappearingVisual,1,2,67,shampoo,1,15.409,15.409,16.591,0
2844,DisappearingVisual,1,2,67,toaster,1,5.008,5.008,9.563,1
2845,Auditory,1,2,27,brownies,1,4.217,4.217,5.347,1
2846,Auditory,1,2,27,hotel,4,1.257,5.007,8.67,1
2847,Auditory,1,2,27,shampoo,1,1.774,1.774,4.095,1
2848,Auditory,1,2,27,toaster,1,5.277,5.277,7.8,1
2849,Auditory,1,1,35,brownies,1,2.547,2.547,3.243,1
2850,Auditory,1,1,35,hotel,1,3.374,3.374,4.564,1
2851,Auditory,1,1,35,shampoo,1,1.84,1.84,2.947,1
2852,Auditory,1,1,35,toaster,1,5.516,5.516,7.958,1
2853,DisappearingVisual,1,1,21,brownies,1,8.24,8.24,9.657,0
2854,DisappearingVisual,1,1,21,hotel,1,11.768,11.768,13.969,0
2855,DisappearingVisual,1,1,21,shampoo,1,7.829,7.829,9.441,1
2856,DisappearingVisual,1,1,21,toaster,1,12.905,12.905,15.32,0
2857,DisappearingVisual,1,1,38,brownies,2,21.405,33.676,63.28,0
2858,DisappearingVisual,1,1,38,hotel,1,24.012,24.012,36.709,1
2859,DisappearingVisual,1,1,38,shampoo,1,24.642,24.642,36.39,0
2860,DisappearingVisual,1,1,38,toaster,1,58.043,58.043,68.365,0
2861,PermanentVisual,0,2,53,brownies,1,9.177,9.177,11.117,1
2862,PermanentVisual,0,2,53,hotel,1,4.884,4.884,6.434,1
2863,PermanentVisual,0,2,53,shampoo,1,3.39,3.39,4.414,1
2864,PermanentVisual,0,2,53,toaster,1,10.847,10.847,19.529,1
2865,PermanentVisual,0,1,66,brownies,1,15.175,15.175,16.478,0
2866,PermanentVisual,0,1,66,hotel,5,50.407,57.721,61.242,0
2867,PermanentVisual,0,1,66,shampoo,1,21.616,21.616,23.038,1
2868,PermanentVisual,0,1,66,toaster,1,62.952,62.952,65.302,0
2869,Auditory,1,1,25,brownies,1,3.792,3.792,6.09,0
2870,Auditory,1,1,25,hotel,1,16.76,16.76,19.827,0
2871,Auditory,1,1,25,shampoo,1,6.316,6.316,13.045,1
2872,Auditory,1,1,25,toaster,1,25.253,25.253,27.646,1
2873,Auditory,1,1,34,brownies,2,11.718,14.245,15.65,0
2874,Auditory,1,1,34,hotel,3,4.163,8.073,10.017,1
2875,Auditory,1,1,34,shampoo,2,12.213,14.485,16.119,0
2876,Auditory,1,1,34,toaster,6,3.684,17.023,18.058,1
2877,PermanentVisual,0,2,38,brownies,1,5.993,5.993,8.095,1
2878,PermanentVisual,0,2,38,hotel,1,7.556,7.556,8.909,1
2879,PermanentVisual,0,2,38,shampoo,2,3.352,5.533,7.133,0
2880,PermanentVisual,0,2,38,toaster,2,6.746,7.489,13,0
2881,Auditory,1,1,25,brownies,1,11.29,11.29,12.296,1
2882,Auditory,1,1,25,hotel,7,1.734,18.454,20.117,0
2883,Auditory,1,1,25,shampoo,2,8.328,10.189,11.001,0
2884,Auditory,1,1,25,toaster,1,7.258,7.258,8.986,1
2885,DisappearingVisual,1,2,27,brownies,1,11.861,11.861,13.106,1
2886,DisappearingVisual,1,2,27,hotel,1,6.314,6.314,7.891,0
2887,DisappearingVisual,1,2,27,shampoo,1,3.84,3.84,4.75,1
2888,DisappearingVisual,1,2,27,toaster,1,13.399,13.399,15.502,0
2889,DisappearingVisual,1,2,37,brownies,1,4.06,4.06,5.729,1
2890,DisappearingVisual,1,2,37,hotel,3,3.078,7.054,12.82,1
2891,DisappearingVisual,1,2,37,shampoo,2,2.997,4.108,5.514,1
2892,DisappearingVisual,1,2,37,toaster,2,1.02,1.7,6.826,1
2893,Auditory,1,2,38,brownies,1,18.585,18.585,20.323,0
2894,Auditory,1,2,38,hotel,2,29.503,31.602,33.063,0
2895,Auditory,1,2,38,shampoo,2,7.365,12.661,16.141,0
2896,Auditory,1,2,38,toaster,1,42.584,42.584,45.12,0
2897,Auditory,1,2,33,brownies,1,1.421,1.421,9.068,1
2898,Auditory,1,2,33,hotel,2,5.421,6.761,9.016,0
2899,Auditory,1,2,33,shampoo,2,8.553,13.313,14.674,0
2900,Auditory,1,2,33,toaster,2,7.917,10.157,13.139,0
2901,DisappearingVisual,1,2,68,brownies,1,4.909,4.909,6.641,1
2902,DisappearingVisual,1,2,68,hotel,1,4.786,4.786,6.812,1
2903,DisappearingVisual,1,2,68,shampoo,1,1.474,1.474,6.501,1
2904,DisappearingVisual,1,2,68,toaster,5,7.369,19.649,20.711,1
2905,PermanentVisual,0,1,35,brownies,1,3.846,3.846,5.196,0
2906,PermanentVisual,0,1,35,hotel,2,6.147,8.21,14.843,0
2907,PermanentVisual,0,1,35,shampoo,1,3.204,3.204,9.501,0
2908,PermanentVisual,0,1,35,toaster,1,19.277,19.277,23.061,0
2909,PermanentVisual,0,2,63,brownies,2,23.847,25.399,28.696,0
2910,PermanentVisual,0,2,63,hotel,1,25.298,25.298,28.268,0
2911,PermanentVisual,0,2,63,shampoo,1,12.659,12.659,16.731,0
2912,PermanentVisual,0,2,63,toaster,1,60.034,60.034,67.099,0
2913,PermanentVisual,0,1,25,brownies,1,5.621,5.621,9.58,1
2914,PermanentVisual,0,1,25,hotel,1,3.207,3.207,7.451,1
2915,PermanentVisual,0,1,25,shampoo,1,0.978,0.978,2.261,1
2916,PermanentVisual,0,1,25,toaster,2,6.061,6.837,26.176,1
2917,DisappearingVisual,1,1,68,brownies,1,12.105,12.105,13.368,0
2918,DisappearingVisual,1,1,68,hotel,1,44.973,44.973,46.202,1
2919,DisappearingVisual,1,1,68,shampoo,1,46.364,46.364,47.489,0
2920,DisappearingVisual,1,1,68,toaster,1,12.567,12.567,15.716,1
2921,PermanentVisual,0,2,63,brownies,1,30.8,30.8,33.031,0
2922,PermanentVisual,0,2,63,hotel,3,33.279,53.487,57.03,0
2923,PermanentVisual,0,2,63,shampoo,1,25.291,25.291,33.529,0
2924,PermanentVisual,0,2,63,toaster,1,78.748,78.748,81.09,1
2925,Auditory,1,1,34,brownies,1,0.955,0.955,4.385,0
2926,Auditory,1,1,34,hotel,2,8.358,17.166,18.825,0
2927,Auditory,1,1,34,shampoo,0,0,0,4.737,1
2928,Auditory,1,1,34,toaster,0,0,0,1.432,1
2929,DisappearingVisual,1,2,46,brownies,1,7.561,7.561,15.826,0
2930,DisappearingVisual,1,2,46,hotel,1,21.63,21.63,25.277,0
2931,DisappearingVisual,1,2,46,shampoo,1,19.401,19.401,27.924,0
2932,DisappearingVisual,1,2,46,toaster,1,26.614,26.614,29.422,0
2933,PermanentVisual,0,2,26,brownies,3,1.839,2.922,3.352,1
2934,PermanentVisual,0,2,26,hotel,2,0.841,1.143,2.202,1
2935,PermanentVisual,0,2,26,shampoo,2,0.99,1.46,2.356,1
2936,PermanentVisual,0,2,26,toaster,1,3.067,3.067,4.939,1
2937,PermanentVisual,0,2,28,brownies,4,2.839,4.094,4.601,0
2938,PermanentVisual,0,2,28,hotel,11,1.514,12.026,12.345,1
2939,PermanentVisual,0,2,28,shampoo,4,1.15,2.084,2.528,1
2940,PermanentVisual,0,2,28,toaster,8,0.657,4.536,5.342,1
2941,DisappearingVisual,1,1,58,brownies,1,1.809,1.809,3.238,1
2942,DisappearingVisual,1,1,58,hotel,2,5.398,7.814,11.764,1
2943,DisappearingVisual,1,1,58,shampoo,3,1.948,9.452,10.369,1
2944,DisappearingVisual,1,1,58,toaster,1,8.107,8.107,9.984,1
2945,Auditory,1,2,49,brownies,1,8.147,8.147,10.271,1
2946,Auditory,1,2,49,hotel,1,13.293,13.293,15.41,0
2947,Auditory,1,2,49,shampoo,1,10.224,10.224,11.743,0
2948,Auditory,1,2,49,toaster,1,19.76,19.76,21.483,0
2949,DisappearingVisual,1,1,66,brownies,1,19.284,19.284,20.66,0
2950,DisappearingVisual,1,1,66,hotel,1,45.316,45.316,48.237,0
2951,DisappearingVisual,1,1,66,shampoo,1,41.133,41.133,42.697,0
2952,DisappearingVisual,1,1,66,toaster,2,160.743,161.535,164.633,1
2953,PermanentVisual,0,1,32,brownies,1,7.695,7.695,11.379,0
2954,PermanentVisual,0,1,32,hotel,1,16.655,16.655,20.726,1
2955,PermanentVisual,0,1,32,shampoo,1,52.296,52.296,53.686,0
2956,PermanentVisual,0,1,32,toaster,1,61.792,61.792,64.15,1
2957,DisappearingVisual,1,2,30,brownies,1,23.916,23.916,26.218,0
2958,DisappearingVisual,1,2,30,hotel,2,42.509,44.693,48.081,0
2959,DisappearingVisual,1,2,30,shampoo,1,37.783,37.783,43.864,0
2960,DisappearingVisual,1,2,30,toaster,2,117.079,117.85,167.503,0
2961,PermanentVisual,0,1,31,brownies,2,7.103,14.775,16.347,0
2962,PermanentVisual,0,1,31,hotel,1,13.024,13.024,14.457,1
2963,PermanentVisual,0,1,31,shampoo,1,9.32,9.32,10.142,0
2964,PermanentVisual,0,1,31,toaster,1,7.556,7.556,10.065,0
2965,PermanentVisual,0,1,51,brownies,1,3.238,3.238,4.309,0
2966,PermanentVisual,0,1,51,hotel,2,3.906,7.059,8.332,0
2967,PermanentVisual,0,1,51,shampoo,1,9.666,9.666,11.53,0
2968,PermanentVisual,0,1,51,toaster,1,7.911,7.911,10.772,0
2969,Auditory,1,1,56,brownies,2,16.631,18.071,19.121,0
2970,Auditory,1,1,56,hotel,1,16.057,16.057,17.589,1
2971,Auditory,1,1,56,shampoo,1,15.912,15.912,17.241,0
2972,Auditory,1,1,56,toaster,1,57.473,57.473,60.859,0
2973,Auditory,1,2,35,brownies,1,12.292,12.292,13.814,1
2974,Auditory,1,2,35,hotel,1,23.646,23.646,25.271,0
2975,Auditory,1,2,35,shampoo,1,15.261,15.261,16.755,0
2976,Auditory,1,2,35,toaster,1,10.416,10.416,12.549,1
2977,PermanentVisual,0,1,24,brownies,1,2.485,2.485,13.842,1
2978,PermanentVisual,0,1,24,hotel,1,11.45,11.45,15.98,0
2979,PermanentVisual,0,1,24,shampoo,3,13.927,15.607,17.453,0
2980,PermanentVisual,0,1,24,toaster,1,1.807,1.807,13.811,1
2981,Auditory,1,2,55,brownies,1,3.618,3.618,6.365,1
2982,Auditory,1,2,55,hotel,1,15.752,15.752,18.491,0
2983,Auditory,1,2,55,shampoo,1,16.361,16.361,18.236,0
2984,Auditory,1,2,55,toaster,1,59.575,59.575,61.663,0
2985,DisappearingVisual,1,2,29,brownies,3,3.2,4.809,5.524,0
2986,DisappearingVisual,1,2,29,hotel,1,2.453,2.453,4.134,1
2987,DisappearingVisual,1,2,29,shampoo,1,2.603,2.603,3.273,1
2988,DisappearingVisual,1,2,29,toaster,2,4.211,5.64,6.095,1
2989,DisappearingVisual,1,1,46,brownies,1,4.034,4.034,4.988,0
2990,DisappearingVisual,1,1,46,hotel,1,4.73,4.73,9.298,0
2991,DisappearingVisual,1,1,46,shampoo,2,3.794,5.069,6.358,0
2992,DisappearingVisual,1,1,46,toaster,1,5.591,5.591,7.75,0
2993,Auditory,1,2,50,brownies,1,3.774,3.774,5.085,1
2994,Auditory,1,2,50,hotel,2,5.349,9.62,13.96,1
2995,Auditory,1,2,50,shampoo,1,2.156,2.156,2.976,1
2996,Auditory,1,2,50,toaster,1,4.481,4.481,6.107,1
2997,PermanentVisual,0,1,23,brownies,2,2.449,3.961,5.334,0
2998,PermanentVisual,0,1,23,hotel,1,9.253,9.253,11.479,1
2999,PermanentVisual,0,1,23,shampoo,3,3.288,8.096,10.244,0
3000,PermanentVisual,0,1,23,toaster,1,3.831,3.831,6.321,1
3001,PermanentVisual,0,2,23,brownies,1,5.948,5.948,7.088,0
3002,PermanentVisual,0,2,23,hotel,2,1.481,3.168,4.695,1
3003,PermanentVisual,0,2,23,shampoo,2,1.447,2.876,4.942,0
3004,PermanentVisual,0,2,23,toaster,2,1.292,8.352,9.5,1
3005,Auditory,1,1,46,brownies,1,18.871,18.871,20.667,0
3006,Auditory,1,1,46,hotel,1,28.63,28.63,49.263,0
3007,Auditory,1,1,46,shampoo,1,17.049,17.049,20.634,0
3008,Auditory,1,1,46,toaster,1,36.468,36.468,39.341,0
3009,Auditory,1,2,31,brownies,2,6.2,9.998,12.938,0
3010,Auditory,1,2,31,hotel,6,1.508,28.866,29.865,0
3011,Auditory,1,2,31,shampoo,1,3.895,3.895,6.679,0
3012,Auditory,1,2,31,toaster,3,13.404,17.615,19.417,0
3013,PermanentVisual,0,1,36,brownies,1,17.695,17.695,18.868,1
3014,PermanentVisual,0,1,36,hotel,1,11.423,11.423,13.848,0
3015,PermanentVisual,0,1,36,shampoo,3,6.622,9.43,11.064,0
3016,PermanentVisual,0,1,36,toaster,5,18.365,26.74,29.056,1
3017,DisappearingVisual,1,2,54,brownies,1,8.906,8.906,12.51,1
3018,DisappearingVisual,1,2,54,hotel,4,5.644,41.982,44.91,0
3019,DisappearingVisual,1,2,54,shampoo,2,15.916,18.204,21.84,0
3020,DisappearingVisual,1,2,54,toaster,2,17.652,24.38,27.008,0
3021,PermanentVisual,0,2,38,brownies,1,11.847,11.847,12.672,1
3022,PermanentVisual,0,2,38,hotel,1,0.938,0.938,2.812,1
3023,PermanentVisual,0,2,38,shampoo,2,1.35,2.614,3.442,1
3024,PermanentVisual,0,2,38,toaster,1,2.185,2.185,3.683,1
3025,PermanentVisual,0,1,55,brownies,2,28.332,29.135,29.855,0
3026,PermanentVisual,0,1,55,hotel,11,4.213,44.847,49.025,0
3027,PermanentVisual,0,1,55,shampoo,2,43.703,44.542,45.426,0
3028,PermanentVisual,0,1,55,toaster,24,1.549,55.313,58.511,0
3029,DisappearingVisual,1,1,24,brownies,2,1.266,2.027,3.301,1
3030,DisappearingVisual,1,1,24,hotel,3,1.041,3.184,13.078,1
3031,DisappearingVisual,1,1,24,shampoo,1,1.229,1.229,2.681,1
3032,DisappearingVisual,1,1,24,toaster,1,0.843,0.843,3.552,1
3033,PermanentVisual,0,1,41,brownies,3,3.977,12.116,18.14,0
3034,PermanentVisual,0,1,41,hotel,1,7.512,7.512,17.767,0
3035,PermanentVisual,0,1,41,shampoo,3,27.355,30.813,32.597,0
3036,PermanentVisual,0,1,41,toaster,3,43.445,50.318,55.316,0
3037,Auditory,1,1,24,brownies,1,3.676,3.676,5.076,0
3038,Auditory,1,1,24,hotel,1,4.005,4.005,5.814,1
3039,Auditory,1,1,24,shampoo,2,1.571,4.958,6.846,0
3040,Auditory,1,1,24,toaster,1,12.55,12.55,14.82,1
3041,PermanentVisual,0,1,32,brownies,2,3.894,4.545,5.94,1
3042,PermanentVisual,0,1,32,hotel,2,6.9,11.276,12.25,1
3043,PermanentVisual,0,1,32,shampoo,2,2.482,3.777,5.486,1
3044,PermanentVisual,0,1,32,toaster,4,3.266,6.972,8.068,1
3045,DisappearingVisual,1,1,42,brownies,1,13.505,13.505,15.944,0
3046,DisappearingVisual,1,1,42,hotel,4,6.142,30.999,32.018,0
3047,DisappearingVisual,1,1,42,shampoo,1,23.199,23.199,24.959,1
3048,DisappearingVisual,1,1,42,toaster,5,6.556,63.649,64.674,0
3049,Auditory,1,2,40,brownies,1,13.998,13.998,14.699,0
3050,Auditory,1,2,40,hotel,2,16.37,17.323,18.995,1
3051,Auditory,1,2,40,shampoo,1,27.617,27.617,28.577,1
3052,Auditory,1,2,40,toaster,1,33.705,33.705,35.761,0
3053,Auditory,1,1,27,brownies,1,4.266,4.266,5.141,0
3054,Auditory,1,1,27,hotel,2,7.496,11.463,13.036,0
3055,Auditory,1,1,27,shampoo,2,2.281,2.666,5.863,1
3056,Auditory,1,1,27,toaster,1,3.937,3.937,4.917,1
3057,DisappearingVisual,1,2,38,brownies,3,3.455,4.631,6.215,1
3058,DisappearingVisual,1,2,38,hotel,1,12.373,12.373,13.619,0
